host,service,pool,threads_max,threads_observed,cpu_pct,runqueue_wait_pct,runnable_pct,thread_runnable_p75,thread_runnable_p95
adfe102,UserInfoManager,http-server,4,4,2.7857493236943508e-06,8.822685358087267e-05,9.101260290456701e-05,9.101260290456701e-05,0.0003094428498755277
adfe102,UserInfoManager,jemalloc_bg,4,4,0.7748192604362121,0.4122761874103357,1.1870954478465479,1.2336254736336318,2.010952030419472
adfe102,UserInfoManager,lifeguard,1,1,0.00608175769017808,0.15797479048126686,0.16405654817144494,0.16405654817144494,0.16405654817144494
adfe102,UserInfoManager,rdb-batch,16,16,14.630967568699567,33.9847166702608,48.61568423896037,53.52560659870173,57.6830372664301
adfe102,UserInfoManager,task-runner,13,13,0.007845034300563079,0.0008890312969874214,0.0087340655975505,0.0,0.05258666583335979
adfe102,UserInfoManager,uim-grpc-p,10,10,21.297306973481795,40.24303138543179,61.540338358913594,63.42227279905509,69.72783955527329
adfe200,CampaignManager,bs-grpc,4,4,1.0677750584466161,4.135172096038877,5.202947154485493,6.521185673210019,6.790707197601321
adfe200,CampaignManager,bs-grpc-c,1,1,5.464717163873626,9.782624625222503,15.247341789096131,15.247341789096131,15.247341789096131
adfe200,CampaignManager,cm-grpc-p,16,16,14.621644394912478,9.958288357667415,24.579932752579893,26.58306924361927,27.037178544989068
adfe200,CampaignManager,cm-logging,4,4,16.27355625831909,20.708926587347744,36.98248284566683,37.28635301370633,37.678697677742605
adfe200,CampaignManager,event_engine,16,16,1.9616590380024999,12.031489239351282,13.99314827735378,17.87285981680506,18.98344731518262
adfe200,CampaignManager,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe200,CampaignManager,grpc-server,16,16,1.946752450905835,6.7483040492301285,8.695056500135964,11.016147645588312,14.66696887101729
adfe200,CampaignManager,grpc_global,1,1,0.003971469634595642,0.02753390547785757,0.031505375112453216,0.031505375112453216,0.031505375112453216
adfe200,CampaignManager,grpcpp_sync,1,1,0.0004441249404991013,0.00028138662896836205,0.0007255115694674634,0.0007255115694674634,0.0007255115694674634
adfe200,CampaignManager,http-server,4,4,3.1019162510926066e-06,3.995999464642631e-06,7.097915715735239e-06,7.097915715735239e-06,2.4132913433499803e-05
adfe200,CampaignManager,jemalloc_bg,4,4,0.6147282264761438,0.20597862752935667,0.8207068540055004,0.8632731744694153,0.9041504312929528
adfe200,CampaignManager,lifeguard,1,1,0.004097430117720295,0.1570621637911917,0.161159593908912,0.161159593908912,0.161159593908912
adfe200,CampaignManager,task-runner,5,5,7.4138924578361145,0.7936181097096697,8.207510567545784,9.408531974674277,25.801174537963973
adfe200,ChannelServer,cs-grpc-p,16,16,30.726566680824025,7.78379386649169,38.51036054731571,39.026096601043754,40.12911484739372
adfe200,ChannelServer,event_engine,16,16,1.5751513388258913,10.467600015766568,12.042751354592458,15.701399141847883,17.367878658542402
adfe200,ChannelServer,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe200,ChannelServer,grpc-server,16,16,1.6251592256782514,4.046852305256791,5.672011530935041,8.596386201938486,11.497544443760646
adfe200,ChannelServer,grpc_global,1,1,0.0040799562867279895,0.06863432680483046,0.07271428309155845,0.07271428309155845,0.07271428309155845
adfe200,ChannelServer,grpcpp_sync,2,2,0.0003758504496460624,0.0025837418205141623,0.002959592270160225,0.0031208635818875032,0.003249880631269326
adfe200,ChannelServer,http-server,4,4,2.443041339364275e-06,2.4933996659509354e-05,2.7377037998873632e-05,2.7377037998873632e-05,9.308192919617031e-05
adfe200,ChannelServer,jemalloc_bg,4,4,0.03318703917882174,0.01992589758046108,0.053112936759282824,0.06804121875929112,0.08570441769289347
adfe200,ChannelServer,lifeguard,1,1,0.003971066801316277,0.07641993942843264,0.08039100622974893,0.08039100622974893,0.08039100622974893
adfe200,ChannelServer,task-runner,2,2,0.2291660632145253,0.08856696171772224,0.31773302493224753,0.4765995373983713,0.6036927473712703
adfe200,FCGIActionServer,bid-request,64,64,0.060969282305700354,0.536861053166081,0.5978303354717813,0.7914189743042954,1.349323704509938
adfe200,FCGIAdServer,bid-request,128,128,2.79895275001497e-06,1.0888127447531273e-05,1.3687080197546242e-05,0.0,3.753137830512943e-05
adfe200,FCGIRtbServer,bid-request,20,20,42.769963786807054,41.51600654274555,84.28597032955261,88.12342726706069,89.30496471674952
adfe200,FCGIRtbServer,event_engine,16,16,3.179202206352933,39.76247231183696,42.94167451818989,48.77118404017023,57.25204832171058
adfe200,FCGIRtbServer,fast-scheduler,10,10,4.093238413498539,61.182708473298604,65.27594688679714,70.31235680756086,74.67382779432337
adfe200,FCGIRtbServer,fcgi-accept,16,16,14.700674220741256,59.47162939566882,74.17230361641008,83.10226386772104,85.7554625158465
adfe200,FCGIRtbServer,grpc-asio-p,10,10,13.272989875656636,34.222573993487686,47.49556386914433,57.41021240097914,59.99413696036049
adfe200,FCGIRtbServer,grpc-common,16,16,13.177158643289216,37.33008602917019,50.50724467245941,60.81474802736216,72.22674391866737
